-12.7788  -3.23868  -4.04595  -3.33161
-12.7745  -4.62151  -3.19611  -4.06456
-12.7702  -3.25167  -4.02772  -3.6323
-12.7658  -3.58141  -3.58141  -3.43169
-12.7615  -3.79327  -3.31862  -3.79327
-12.7572  -3.28168  -3.28168  -3.50697
-12.7529  -3.70781  -3.70781  -3.45211
-12.7486  -3.35176  -3.75108  -3.53864
-12.7442  -4.70408  -3.19663  -3.64756
-12.7399  -3.7957  -3.7957  -3.96165
-12.7356  -3.61151  -3.44449  -3.53025
-12.7313  -3.49018  -3.56142  -3.42795
-12.727  -3.60061  -3.60061  -3.30318
-12.7226  -3.75788  -3.38556  -4.11389
-12.7183  -3.2729  -4.32841  -3.46854
-12.714  -3.88208  -3.88208  -4.45073
-12.7097  -3.67741  -3.44517  -3.93797
-12.7054  -3.30817  -3.30817  -3.51703
-12.701  -3.39734  -3.39734  -3.39734
-12.6967  -3.65006  -3.48362  -3.44141
-12.6924  -3.98482  -3.98482  -4.90554
-12.6881  -4.41347  -4.41347  -3.89002
-12.6837  -4.55478  -4.55478  -4.21144
-12.6794  -4.15286  -4.15286  -3.79921
-12.6751  -3.44307  -3.78276  -3.56392
-12.6708  -3.50784  -3.6785  -3.35593
-12.6665  -5.05669  -5.05669  -3.92085
-12.6621  -3.61778  -3.61778  -4.24892
-12.6578  -4.46735  -4.46735  -3.92722
-12.6535  -3.93597  -3.41563  -5.04118
-12.6492  -3.54509  -3.67792  -3.48639
-12.6449  -3.6181  -3.6181  -4.11025
-12.6405  -3.60095  -3.60095  -3.88828
-12.6362  -3.77645  -3.50432  -3.48484
-12.6319  -4.3151  -4.3151  -3.77645
-12.6276  -3.45616  -3.45616  -3.71482
-12.6232  -3.46815  -3.46815  -3.73315
-12.6189  -3.83449  -3.5013  -3.58202
-12.6146  -5.03342  -5.03342  -4.06832
-12.6103  -4.14144  -4.14144  -5.49148
-12.606  -4.00397  -4.00397  -4.61248
-12.6016  -4.13984  -3.43041  -5.83195
-12.5973  -5.18064  -5.18064  -3.934
-12.593  -3.52601  -3.86305  -4.09482
-12.5887  -3.94815  -3.94815  -3.82808
-12.5844  -3.51636  -3.91432  -3.38603
-12.58  -3.39294  -4.75715  -3.71316
-12.5757  -3.49913  -3.49913  -4.41755
-12.5714  -3.54705  -3.8859  -3.66798
-12.5671  -3.51678  -3.51678  -3.77553
-12.5627  -4.54682  -4.54682  -4.01773
-12.5584  -3.99942  -3.99942  -3.57271
-12.5541  -3.55427  -3.92599  -3.83408
-12.5498  -3.94418  -3.94418  -4.09202
-12.5455  -5.34055  -5.34055  -4.15779
-12.5411  -3.47302  -4.30566  -3.84311
-12.5368  -3.47798  -4.30566  -3.57027
-12.5325  -3.41809  -5.45588  -3.71516
-12.5282  -3.57476  -3.965  -4.10284
-12.5239  -3.9717  -3.57811  -3.5829
-12.5195  -3.57734  -3.57734  -3.95222
-12.5152  -5.5447  -5.5447  -4.23847
-12.5109  -4.27366  -3.51322  -3.76132
-12.5066  -4.30375  -4.30375  -3.9622
-12.5022  -5.169  -5.169  -5.169
-12.4979  -3.93895  -3.93895  -3.69369
-12.4936  -3.56188  -4.14436  -3.6644
-12.4893  -3.69491  -3.69491  -4.57723
-12.485  -4.20311  -3.39601  -3.69048
-12.4806  -4.40737  -4.40737  -3.82083
-12.4763  -4.16077  -3.5794  -3.74502
-12.472  -3.82001  -3.75005  -3.53985
